,Base Country,Base Country Lat,Base Country Lng,Relation Country,Relation Country Lat,Relation Country Lng,Men,Women,Children,Sex Trafficking,Forced Labor,Debt Bondage,Description
406,Guatemala,15.783471,-90.23075899999999,Mexico,23.634501,-102.552784,0,1,1,0,1,0," Guatemalan men, women, and children are exploited in forced labor within the country, often in agriculture or domestic service, and in the garment industry, and domestic service in Mexico, the United States, and other countries"
407,Guatemala,15.783471,-90.23075899999999,United States,37.09024,-95.712891,0,1,1,0,1,0," Guatemalan men, women, and children are exploited in forced labor within the country, often in agriculture or domestic service, and in the garment industry, and domestic service in Mexico, the United States, and other countries"
408,Guatemala,15.783471,-90.23075899999999,Mexico,23.634501,-102.552784,0,0,1,0,1,0," Guatemalan children are exploited in forced begging and street vending, particularly within Guatemala City and along the border with Mexico"
409,Guatemala,15.783471,-90.23075899999999,United States,37.09024,-95.712891,0,1,1,1,0,0, Women and children from other Latin American countries and the United States are exploited in sex trafficking in Guatemala
410,Guatemala,15.783471,-90.23075899999999,Mexico,23.634501,-102.552784,0,1,1,1,0,0," Guatemalan women, transgender persons, girls, and boys are exploited in sex trafficking within the country and in Mexico, the United States, Belize, and other foreign countries"
411,Guinea,9.945587,-9.696645,Guinea-Bissau,11.803749,-15.180413,0,0,1,0,1,0," Some traffickers take children with parents' consent under the false pretenses of providing an education and exploit them in forced begging in Quranic schools in SenegalŠvia KoundaraŠMauritania, and Guinea-Bissau, or forced labor in West African gold mines"
412,Guinea,9.945587,-9.696645,Mauritania,21.00789,-10.940835,0,0,1,0,1,0," Some traffickers take children with parents' consent under the false pretenses of providing an education and exploit them in forced begging in Quranic schools in SenegalŠvia KoundaraŠMauritania, and Guinea-Bissau, or forced labor in West African gold mines"
413,Guinea,9.945587,-9.696645,Senegal,14.497401,-14.452362,0,0,1,0,1,0," Some traffickers take children with parents' consent under the false pretenses of providing an education and exploit them in forced begging in Quranic schools in SenegalŠvia KoundaraŠMauritania, and Guinea-Bissau, or forced labor in West African gold mines"
414,Guinea,9.945587,-9.696645,Cote d'Ivoire,7.539988999999999,-5.547079999999999,0,0,1,0,1,0, Guinean children are exploited in forced labor in Cote d'Ivoire
415,Guinea,9.945587,-9.696645,United States,37.09024,-95.712891,0,1,1,1,0,0," Guinean women and girls are victims of domestic servitude and sex trafficking in West Africa, Europe, and the Middle East, as well as the United States"
416,Guinea,9.945587,-9.696645,Egypt,26.820553,30.802498,0,1,0,0,0,0, Guinean-Egyptian trafficking networks fraudulently recruit women for domestic work in Egypt and exploit them in prostitution
417,Guinea,9.945587,-9.696645,Kuwait,29.31166,47.481766,0,1,0,0,0,0," During the reporting period, several airline companies with service to North and East Africa and the Middle East began to serve Conakry; authorities identified an increased number of trafficking networks fraudulently recruiting Guinean, Liberian, and Sierra Leonean women for work abroad, using the Conakry airport to transport victims to exploitative situations in Kuwait and Qatar"
418,Guinea,9.945587,-9.696645,Liberia,6.428055,-9.429499000000002,0,1,0,0,0,0," During the reporting period, several airline companies with service to North and East Africa and the Middle East began to serve Conakry; authorities identified an increased number of trafficking networks fraudulently recruiting Guinean, Liberian, and Sierra Leonean women for work abroad, using the Conakry airport to transport victims to exploitative situations in Kuwait and Qatar"
419,Guinea,9.945587,-9.696645,Qatar,25.354826,51.183884,0,1,0,0,0,0," During the reporting period, several airline companies with service to North and East Africa and the Middle East began to serve Conakry; authorities identified an increased number of trafficking networks fraudulently recruiting Guinean, Liberian, and Sierra Leonean women for work abroad, using the Conakry airport to transport victims to exploitative situations in Kuwait and Qatar"
420,Guinea,9.945587,-9.696645,Sierra Leone,8.460555,-11.779889,0,1,0,0,0,0," During the reporting period, several airline companies with service to North and East Africa and the Middle East began to serve Conakry; authorities identified an increased number of trafficking networks fraudulently recruiting Guinean, Liberian, and Sierra Leonean women for work abroad, using the Conakry airport to transport victims to exploitative situations in Kuwait and Qatar"
421,Guinea,9.945587,-9.696645,Angola,-11.202692,17.873887,1,0,1,0,0,0," There have been reports some Guinean men marry Guinean girls, take them to Angola, and sell the girls to local brothels while the men work in diamond mines"
422,Guinea,9.945587,-9.696645,Netherlands,52.132633,5.291265999999999,0,1,1,1,1,0," In previous years, authorities have identified Guinean forced labor victims in Finland, Guinean boys exploited in commercial sex in the Netherlands, and Thai and Chinese women in forced prostitution in Guinea"
423,Guinea,9.945587,-9.696645,Finland,61.92410999999999,25.7481511,0,1,1,1,1,0," In previous years, authorities have identified Guinean forced labor victims in Finland, Guinean boys exploited in commercial sex in the Netherlands, and Thai and Chinese women in forced prostitution in Guinea"
424,Guinea-Bissau,11.803749,-15.180413,The Gambia,13.443182,-15.310139,0,0,1,1,1,0," Bissau-Guinean girls are victims of sex trafficking and forced labor in street vending and domestic work in Guinea, The Gambia, and Senegal"
425,Guinea-Bissau,11.803749,-15.180413,Senegal,14.497401,-14.452362,0,0,1,0,1,0," Marabouts increasingly force Guinean, Gambian, and Sierra Leonean boys to beg in Bissau and exploit Guinea-Bissau's weak institutions and porous borders to transport large numbers of Bissau-Guinean boys to SenegalŠand to a lesser extent Mali, Guinea, and The GambiaŠfor forced begging in Quranic schools"
426,Guinea-Bissau,11.803749,-15.180413,Mali,17.570692,-3.996166,0,0,1,0,1,0," Marabouts increasingly force Guinean, Gambian, and Sierra Leonean boys to beg in Bissau and exploit Guinea-Bissau's weak institutions and porous borders to transport large numbers of Bissau-Guinean boys to SenegalŠand to a lesser extent Mali, Guinea, and The GambiaŠfor forced begging in Quranic schools"
427,Guinea-Bissau,11.803749,-15.180413,Guinea,9.945587,-9.696645,0,0,1,0,1,0," Marabouts increasingly force Guinean, Gambian, and Sierra Leonean boys to beg in Bissau and exploit Guinea-Bissau's weak institutions and porous borders to transport large numbers of Bissau-Guinean boys to SenegalŠand to a lesser extent Mali, Guinea, and The GambiaŠfor forced begging in Quranic schools"
428,Guinea-Bissau,11.803749,-15.180413,The Gambia,13.443182,-15.310139,0,0,1,0,1,0," Marabouts increasingly force Guinean, Gambian, and Sierra Leonean boys to beg in Bissau and exploit Guinea-Bissau's weak institutions and porous borders to transport large numbers of Bissau-Guinean boys to SenegalŠand to a lesser extent Mali, Guinea, and The GambiaŠfor forced begging in Quranic schools"
429,Guinea-Bissau,11.803749,-15.180413,Guinea,9.945587,-9.696645,0,0,1,0,0,0, Many Bissau-Guinean boys attend Quranic schools led by marabouts
430,Guinea-Bissau,11.803749,-15.180413,Guinea,9.945587,-9.696645,1,0,0,1,0,0, Bissau-Guinean men from the mainland fuel local demand for commercial sex on the islands
431,Guinea-Bissau,11.803749,-15.180413,Guinea,9.945587,-9.696645,0,0,1,0,1,0," West African boys are forced to harvest cashews during Guinea-Bissau's annual harvest, and some are recruited for work in the harvest but instead are forced to beg"
432,Guinea-Bissau,11.803749,-15.180413,Guinea,9.945587,-9.696645,0,0,1,0,1,0, Some Guinean boys are victims of forced labor in shoe shining in Guinea Bissau
433,Guinea-Bissau,11.803749,-15.180413,Guinea,9.945587,-9.696645,0,0,1,1,0,0," In most cases, French nationals own hotels on the islands and use Bissau-Guinean intermediaries to exploit island girls aged 13-17-years-old for French and Belgian child sex tourists"
434,Guinea-Bissau,11.803749,-15.180413,Guinea,9.945587,-9.696645,1,0,1,1,1,0," Bissau-Guinean girls from the BijagosŠand to a lesser extent mainland girls and boysŠare exploited in child sex tourism in the Bijagos, an archipelago off the coast of Guinea-Bissau that is far from the mainland and largely devoid of government and law enforcement presence"
435,Guinea-Bissau,11.803749,-15.180413,Guinea,9.945587,-9.696645,0,0,1,1,0,0," Bissau-Guinean girls are exploited in domestic servitude and in sex trafficking in bars, nightclubs, and hotels in Bissau"
436,Guinea-Bissau,11.803749,-15.180413,Senegal,14.497401,-14.452362,0,0,1,1,0,0, Senegalese trafficking networks recruit Bissau-Guinean girls for modeling jobs or traveling football clubs but subject them to sex trafficking
437,Guinea-Bissau,11.803749,-15.180413,Guinea,9.945587,-9.696645,0,0,1,1,0,0, Senegalese trafficking networks recruit Bissau-Guinean girls for modeling jobs or traveling football clubs but subject them to sex trafficking
438,Guinea-Bissau,11.803749,-15.180413,Senegal,14.497401,-14.452362,0,0,1,1,1,0," Bissau-Guinean girls are victims of sex trafficking and forced labor in street vending and domestic work in Guinea, The Gambia, and Senegal"
439,Guinea-Bissau,11.803749,-15.180413,Guinea,9.945587,-9.696645,0,0,1,1,1,0," Bissau-Guinean girls are victims of sex trafficking and forced labor in street vending and domestic work in Guinea, The Gambia, and Senegal"
440,Guinea-Bissau,11.803749,-15.180413,Guinea,9.945587,-9.696645,0,0,1,0,1,0," Bissau-Guinean boys are forced into street vending and forced labor in the agricultural and mining sectors in Senegal, especially in the southern cities of Kolda and Ziguinchor"
441,Guinea-Bissau,11.803749,-15.180413,Sierra Leone,8.460555,-11.779889,0,0,1,0,1,0," Marabouts increasingly force Guinean, Gambian, and Sierra Leonean boys to beg in Bissau and exploit Guinea-Bissau's weak institutions and porous borders to transport large numbers of Bissau-Guinean boys to SenegalŠand to a lesser extent Mali, Guinea, and The GambiaŠfor forced begging in Quranic schools"
442,Guinea-Bissau,11.803749,-15.180413,Senegal,14.497401,-14.452362,0,0,1,0,1,0," Bissau-Guinean boys are forced into street vending and forced labor in the agricultural and mining sectors in Senegal, especially in the southern cities of Kolda and Ziguinchor"
443,Guinea-Bissau,11.803749,-15.180413,Guinea,9.945587,-9.696645,0,0,1,1,1,0,"As reported over the past five years, Guinea-Bissau is a source country for children subjected to forced labor and sex trafficking and a destination for West African boys exploited in forced labor, including forced begging"
444,Guyana,4.860416,-58.93018,Venezuela,6.42375,-66.58973,0,1,1,1,0,0," Women and children from Guyana, Brazil, the Dominican Republic, Suriname, Haiti, and Venezuela are subjected to sex trafficking in mining communities in the interior and urban areas"
445,Guyana,4.860416,-58.93018,Brazil,-14.235004,-51.92528,0,1,1,1,0,0," Women and children from Guyana, Brazil, the Dominican Republic, Suriname, Haiti, and Venezuela are subjected to sex trafficking in mining communities in the interior and urban areas"
446,Guyana,4.860416,-58.93018,Suriname,3.919305,-56.027783,0,1,1,1,0,0," Women and children from Guyana, Brazil, the Dominican Republic, Suriname, Haiti, and Venezuela are subjected to sex trafficking in mining communities in the interior and urban areas"
